id,name,community,degree
facebook.com/groups/1382601428806061,報道されない事実,30,5
facebook.com/groups/1540651442890766,報道できない真実,30,4
facebook.com/groups/1454900954802940,Ucraini a Milano - Українці в Мілані,53,1
facebook.com/groups/146834917096879,Доброго дня на весь день,54,2
facebook.com/groups/231341787429801,Група «Найкращі привітання»,54,2
facebook.com/groups/143054065760660,Para Cristina la reeleccion - Cristina Kirchner (FPV) 2011 - 2015,8,56
facebook.com/groups/151261162098896,Resistiendo con Aguante,8,167
facebook.com/groups/153297481481361,Yo quiero que Liliana Lopez Foresi vuelva a los medios,8,40
facebook.com/groups/249123385420680,Kirchnerismo Combativo Revolucionario,8,33
facebook.com/groups/806488049435384,PINGÜINOS VS GORILAS,8,33
facebook.com/groups/880716972076446,GRUPO DE ADN,8,105
facebook.com/groups/1478408192377964,Bolsonaro 2022,2,8
facebook.com/143813098922,Splash UOL,2,4
facebook.com/groups/1243787432762009,PASAR KLITHIKAN SOLO 2 (Cepet Payune),55,14
facebook.com/groups/1252712484934769,JUAL BELI BOYOLALI PUSAT,55,14
facebook.com/groups/1388262341421021,JuaL BeLi BOYOLALI SEKITARNYA(JBBs),55,14
facebook.com/groups/1396800937316528,JUAL BELI SOLO RAYA,55,30
facebook.com/groups/1547634345341311,MARKETPLACE BOYOLALI DAN SEKITARNYA (MBS),55,14
facebook.com/groups/191260057991501,JUAL BELI BOYOLALI DAN SEKITARNYA,55,14
facebook.com/groups/2191929494169501,JUAL BELI SOLO RAYA & SEKITARNYA,55,30
facebook.com/groups/2323961507835205,Jual beli area SURAKARTA Online,55,14
facebook.com/groups/2756818941216629,KLITIKAN ONLINE SOLO RAYA,55,30
facebook.com/groups/322580897772090,Jual beli Online Sukoharjo,55,14
facebook.com/groups/527353317628639,GROUP JUAL BELI SOLO RAYA,55,14
facebook.com/groups/579745045419955,Pasar Online Solo (P.O.S),55,14
facebook.com/groups/581735037033236,ASLI WONG NGEMPLAK BOYOLALI,55,14
facebook.com/groups/890363720974405,MARKETPLACE SURAKARTA,55,30
facebook.com/groups/186814312213034,SALVADOREÑOS UNIDOS 🇸🇻,18,3
facebook.com/groups/2494362227525522,Piráty tu NECHCEME!,5,12
facebook.com/252303664948565,RTTL  Sosial Media,56,33
facebook.com/groups/1103336577074573,Faan no sosa sasan online kualidade,56,14
facebook.com/groups/1161772930619583,Loja Online Timor Leste (Official),56,14
facebook.com/groups/116302672381383,bisnis online timor leste,56,14
facebook.com/groups/1428973483929892,sosa e faan sasan baratu no qualidade,56,14
facebook.com/groups/2252579504966645,Vaga Servisu,56,14
facebook.com/groups/253699441665142,TIMOR LESTE MARKET ON LINE,56,14
facebook.com/groups/294360080719663,LALAIS (Buy Sell / Jual Beli - Dili),56,14
facebook.com/groups/317916079783505,Faan Ropa Online Dili Laran,56,14
facebook.com/groups/386252376576408,Bisnis Online shop Samoro,56,14
facebook.com/groups/435987211094098,Vaga Servisu Iha Timor-Leste,56,15
facebook.com/groups/512054413191315,"faan telfone oppo,vivo, realme.",56,14
facebook.com/groups/570343437266154,Fan no Sosa kaos ho jaket mesak baratu deit,56,14
facebook.com/groups/591673338563206,Vaga Servisu iha Timor Laran,56,14
facebook.com/groups/270621562472486,Resistencia Unida (Somos 45.000 | Grupo De VLV - Viralizando La Verdad),8,233
facebook.com/groups/419200535125598,C5N,8,83
facebook.com/groups/508395573397487,C5N NOTICIAS.. AHORA!!!!(no oficial),8,114
facebook.com/groups/139236614768242,PASAR GOMBONG ONLINE,17,5
facebook.com/groups/388640364940861,PASAR DEMANGSARI,17,5
facebook.com/groups/391940037647067,JUAL BELI HP (TAMBAK - SUMPIUH - KEMRANJEN),17,5
facebook.com/groups/1533472660249876,A P R Fc Fin Club(tuyikunde Cyane),15,20
facebook.com/groups/125436478381433,Коти масового ураження,13,4
facebook.com/groups/143625513050227,УКРАЇНА. ВІЙНА !!!!!!!!!,13,4
facebook.com/groups/2870108933258509,"ІНФОРМАТОР Покровского района, Донецкая область",13,4
facebook.com/groups/842225339155090,КолоНації,13,4
facebook.com/groups/1051149608688919,KEAJAIBAN SHOLAWAT DAN  DOA,14,22
facebook.com/groups/224733694221369,Revolucionários da América Latina,2,5
facebook.com/groups/421851861679042,"Boulos, Glauber Braga, Léo Péricles, Fernanda Melchionna, Talíria, Sâmia",2,115
facebook.com/120098554660,Universa,2,6
facebook.com/groups/1000108470187599,Jual Beli Motor Karanganyar,55,20
facebook.com/groups/1036313556845735,Jual beli motor semarang Dan sekitarnya,55,20
facebook.com/groups/1039037493613217,JUAL BELI HP NEW/SECOND SUKOHARJO & SEKITARNYA,55,20
facebook.com/groups/129588050916889,BURSA MOBIL BEKAS SOLO RAYA,55,20
facebook.com/groups/1343782202462267,Jual beli mobil bekas sukoharjo,55,20
facebook.com/groups/1708166629500152,"Jual Beli Motor Matic Area Solo, Wonogiri, Karanganyar, Boyolali, Klaten",55,20
facebook.com/groups/1745840189020907,"jual beli mobil pick,up soloraya den sekitarnya",55,20
facebook.com/groups/1760958930897036,JUAL BELI VARIASI MOTOR KLATEN,55,20
facebook.com/groups/190707864275595,PASAR ONLINE SURAKARTA,55,20
facebook.com/groups/252998052039904,JUAL BELI MOTOR BEKAS SEMARANG,55,20
facebook.com/groups/2861020514186827,Jual beli motor STNK/Komplit Solo Raya,55,20
facebook.com/groups/393741194847804,jual beli motor stnk only wilayah sukoharjo solo klaten wonogiri,55,20
facebook.com/groups/450269585180737,jual beli motor bekas plat AD,55,20
facebook.com/groups/519360715950326,klitikan solo raya dan sekitarnya,55,20
facebook.com/groups/665809781393777,KLITHIKAN CEPET PAYUNE ( Surakarta ),55,20
facebook.com/groups/669138204467551,Motor Pengaritan Klaten dan sekitarnya,55,20
facebook.com/groups/1662571103772161,ЄВРОПЕЙСЬКА УКРАЇНА,13,3
facebook.com/groups/318225765527954,LA GACETA POLICIALES,21,366
facebook.com/groups/371642548379278,BARRIO ITUZAINGO,8,12
facebook.com/groups/463373333830091,Casa Container,2,1
facebook.com/groups/1108348493072951,Alguien Sabe...??? yo Se!!!150 Hectareas. Alto Comedero,8,22
facebook.com/groups/1486639198243207,JUJUY ¿Alguien Sabe? - ¡Yo Se!,8,12
facebook.com/groups/1488538298055031,Alguien Sabe? yo se! - JUJUY,8,12
facebook.com/groups/1587605661301362,Alguien Sabe? Yo sé Jujuy,8,12
facebook.com/groups/2127596320897567,ALGUIEN SABE??? YO SE...! 👉Alto Comedero👈 oficial!!!,8,12
facebook.com/groups/446626552090898,Vecinos de Mataderos,8,23
facebook.com/groups/585661613205358,Ustad Ujang Bustomi,14,31
facebook.com/groups/1480801315490991,Frente Contra a Corrupção,2,5
facebook.com/groups/2142936979360263,BRASIL CONTRA PT,2,12
facebook.com/groups/2307054892933263,"SÉRGIO MORO, NOSSO SENADOR!",2,40
facebook.com/groups/1236264766792114,Sikera Júnior o Melhor,2,2
facebook.com/groups/3560100217436282,GUIANA FRANCESA  السوريين في غويانا الفرنسية,2,19
facebook.com/groups/1363523133991139,Rwanda National Police fans( RNP F),15,30
facebook.com/groups/2546090789017692,KISS FM 102.3 RWANDA,15,50
facebook.com/groups/3237780323199854,Miss Nyambo_official,15,49
facebook.com/groups/605833460395871,SPORTS UPDATES ||RUGANGURA AXEL & REAGAN 'S HINTS||,15,93
facebook.com/groups/770940926383724,99.5 B&B FM - UMWEZI OFFICIAL,15,113
facebook.com/groups/1022175638546913,PL KEDIRI PRELOVED 1,16,6
facebook.com/groups/1681625661862379,Preloved Tulungagung,16,6
facebook.com/groups/216739909422663,PL TULUNGAGUNG (PRELOVED & NEW),16,6
facebook.com/648408108642354,LULA PRESIDENTE ⭐ 13 PT ❤️ JANDIRA 6565 ❤️ REJANE 6556 ❤️ DANI BALBI 65123,2,46
facebook.com/groups/1212881565553100,Grupo em Apoio ao jornalista Glenn Greenwald DESMASCARANDO,2,46
facebook.com/groups/129739047182646,CEZAR CANDUCHO PT 13.,2,36
facebook.com/groups/1353982158079481,PT O LULA A ESQUERDA E O POVO JUNTOS,2,57
facebook.com/groups/143171335755024,Somos 70% para Derrubar o Fascismo - Contra a Corrupção,2,36
facebook.com/groups/1481604268738118,Amigos do PT,2,54
facebook.com/groups/1535110256752707,AGORA É LULA LÁ!! NOSSO PRESIDENTE ❤️,2,102
facebook.com/groups/1540692002876986,#SomosResistência #ForaBolsonaro,2,46
facebook.com/groups/1551269045165148,LULA NOSSO REI ❤️,2,59
facebook.com/groups/156937579605361,Esquerda Gloriosa🚩,2,54
facebook.com/groups/1682619242007173,Zoando o governo Bolsonaro,2,46
facebook.com/groups/177507878960979,PT Brasil,2,36
facebook.com/groups/2153107058035060,Homens Unidos contra Bolsonaro,2,46
facebook.com/groups/2238774586342410,Cadeia Para Bolsonaro.,2,69
facebook.com/groups/224177848136449,PT e Lula Sempre! Fora Bozonaro!,2,46
facebook.com/groups/259528295391822,Somos Contra Bolsonaro e o seu Bolsonarismo,2,84
facebook.com/groups/265007901019667,#SomosResistência #ForaBolsonaro,2,27
facebook.com/groups/301437906688268,PT & S.,2,67
facebook.com/groups/3316524995140000,Somos 70% para Derrubar o Fascismo - Contra a Corrupção,2,40
facebook.com/groups/367767480592104,EU APOIO GLENN GREENWALD E FORA BOLSONARO,2,61
facebook.com/groups/428970951263763,Pérolas de Bolsonaro,2,82
facebook.com/groups/477092659605748,FRENTE AMPLA DA ESQUERDA contra Bolsonaro/Mourão,2,73
facebook.com/groups/576385962527551,"MEXEU COM LULA e DILMA, MEXEU COMIGO",2,46
facebook.com/groups/840945326294341,Eleitores do PT por #LULALIVRE e um BRASIL Justo Igualitário e Soberano,2,62
facebook.com/groups/106976609327278,KELAB FACEBOOK TELUPID (KFT),42,20
facebook.com/groups/1432740136761082,SANDAKANBELURANTELUPID INFO,42,20
facebook.com/groups/1595205614079468,SUARA ANAK BELURAN,42,20
facebook.com/groups/1649018328771610,KOMUNITI SABAH,42,53
facebook.com/groups/170290053754737,Aduan rakyat daerah pitas.,42,20
facebook.com/groups/183189761723740,WARGA PITAS,42,20
facebook.com/groups/195599434531069,BELURAN INFO,42,20
facebook.com/groups/207630623367979,TONGODKINI,42,53
facebook.com/groups/2173774526175886,SIPITANG JUAL & BELI,42,20
facebook.com/groups/266589630025840,Warga Beluran,42,20
facebook.com/groups/2746123748835791,ADUAN TELUPID,42,26
facebook.com/groups/284786378299778,Kota Belud Is My Hometown^^,42,20
facebook.com/groups/304650511761489,SIPITANG INFO JUAL & BELI,42,53
facebook.com/groups/332112385856,beluran,42,20
facebook.com/groups/359345605645190,SIPITANG INFO IKLAN,42,20
facebook.com/groups/430322490745094,SEMPORNA,42,20
facebook.com/groups/436292516561418,NABAWAN KINI,42,53
facebook.com/groups/503723410156791,LAHAD DATU KINI,42,20
facebook.com/groups/609526176229205,Original Sabahan,42,20
facebook.com/groups/7472499766,LABUAN,42,20
facebook.com/groups/164273887617746,"😉Salta~Barrio Solidaridad, Fraternidad ,Sta Cecilia y zona aledañas 😀",8,8
facebook.com/groups/106093986397436,Imágenes de animales,21,28
facebook.com/groups/1077419446164223,estufas de segunda,21,28
facebook.com/groups/1192521691578503,Grupo firme eduin caz fans,21,28
facebook.com/groups/1260895054036373,Noticias Telemicro RD,21,68
facebook.com/groups/159540477785709,Bolsa de Trabajo Mérida Yucatán.,21,162
facebook.com/groups/160674671409545,UN SENTIMIENTO LLAMADO AMOR,21,28
facebook.com/groups/1623762097899828,El Man Esta Vivo del Padre Alberto Linero en USA,21,210
facebook.com/groups/165163083086620,Evangelista Byron Cruga,21,28
facebook.com/groups/173419539505830,Tianguis De Patzcuaro 3,21,28
facebook.com/groups/1772671263122911,ROPA AL POR MAYOR ECUADOR,21,28
facebook.com/groups/1780038755342085,BARRANCA NOTICIAS,21,28
facebook.com/groups/1811450719094758,SANTO CURA BROCHERO ARGENTINO!!!,21,28
facebook.com/groups/206047064143854,Club De Fans De Angel Guaraca - El Indio Cantor De América,21,28
facebook.com/groups/2129114327400440,NO AL MALTRATO ANIMAL,21,263
facebook.com/groups/346225633654580,Fuerza de mujer oficial Serie,21,210
facebook.com/groups/356716745980303,Fans Ana González,21,65
facebook.com/groups/3612833748833651,Vecinos San Jose Pinula,21,28
facebook.com/groups/372840886864343,Excursiones Económicas,21,162
facebook.com/groups/448185930205883,predica pastor Juan Carlos harrigan,21,28
facebook.com/groups/521587448528827,Impacto noticias HR,21,195
facebook.com/groups/669606594503942,Fan de Mayito y nene angel,21,461
facebook.com/groups/675462866933607,Fans officially Jose Torres El Rey del Alto Mando,21,162
facebook.com/groups/681710738514789,Xalatlaco,21,28
facebook.com/groups/695929544803357,Los creyentes del poder,21,28
facebook.com/groups/713929782292115,"Mexicali Chismes, Noticias y Ventas.",21,28
facebook.com/groups/1010023359685162,Gitaneando Villa Mercedes (CENTRO),8,15
facebook.com/groups/1330596637145822,Gitaneando 130.000 miembros,8,18
facebook.com/groups/824862425393356,Mi ANSES 2023,8,15
facebook.com/1717149441880389,União das Esquerdas,2,84
facebook.com/groups/1495652317375921,LULA INOCENTE',2,8
facebook.com/groups/1515543735226642,Amigos do Senador Paulo Paim #UniãoeReconstrução,2,92
facebook.com/groups/165563793641554,Daqui de Londrina,2,14
facebook.com/groups/2773153092740914,extrema resistência,2,8
facebook.com/groups/359596831566126,Lula,2,115
facebook.com/1435960056706539,မော်လမြိုင် သတင်းဦး သတင်းထူး,57,21
facebook.com/groups/1135702693599983,ျပည္သူအသံ သတင္းမွန္,57,21
facebook.com/groups/120643969946875,War & Peace,57,21
facebook.com/groups/1287019948297360,Aung San Suu Kyi (State Counsellor),57,21
facebook.com/groups/1328811017163845,ပဲခူးတိုင္​း ဟစ္​တိုင္​,57,21
facebook.com/groups/183607186629388,လက်နက်ကိုင်အဖွဲ့များ သတင်းစုံ (EAOs NEWS),57,21
facebook.com/groups/2243592595725843,အမျိုးသားညီညွတ်ရေးအစိုးရကိုသာထောက်ခံသူများ (We Support NUG),57,22
facebook.com/groups/247789469453500,တောင်ဥက္ကလာပ သတင်းအဖြာဖြာ။,57,21
facebook.com/groups/2624641081182299,YEU's News and Information Sharing Group,57,21
facebook.com/groups/3301585976572766,ယင်းမာပင်ခရိုင် သတင်းစုံ,57,21
facebook.com/groups/3391008127640175,စစ်ကိုင်းတိုင်း‌ဒေသကြီး သတင်း,57,21
facebook.com/groups/411078559715498,ပခုကၠဴသားမ်ားဆံုဆည္​းရာ,57,21
facebook.com/groups/430861541362223,ျမဝတီဟစ္တိုင္,57,21
facebook.com/groups/451742369391645,✊ မြို့သိမ်း တိုက်ပွဲ ✊,57,21
facebook.com/groups/454843195639226,KNU KNLA ချစ်သူများဆုံစည်းရာ,57,21
facebook.com/groups/551636548262778,ေကာ့ကရိတ္သူ၊သားမ်ား ဆံုဆညး္ရာ,57,21
facebook.com/groups/565029530701942,ဒဂုံမြို့သစ်ခရိုင် -ဟစ်တိုင်,57,21
facebook.com/groups/653134205295861,ဟစ်တိုင်,57,21
facebook.com/groups/653771716042772,ပြည်ကြီးတံခွန်သတင်းစုံ 🌍 မန္တလေးမြို့ 🌍,57,21
facebook.com/groups/673309983257118,We Love Dr. Sasa,57,21
facebook.com/groups/767365554115760,စစ်ကိုင်းတိုင်း တော်လှန်ရေးသတင်းစုံ,57,21
facebook.com/groups/384198301722753,Pacto Histórico - Colombia Humana,6,136
facebook.com/groups/1456431654655869,INSTITUCIÓN EDUCATIVA 3037 GRAN AMAUTA ASOCIACIÓN DE EX-ALUMNOS,19,19
facebook.com/groups/1624540051326849,Sigrid bazan  grupo  oficial,19,93
facebook.com/groups/1787428681551720,NUEVA CONSTITUCION PERU,19,94
facebook.com/groups/198056686897481,NO A LA PRENSA BASURA Y CORRUPTA,19,39
facebook.com/groups/237993896995975,NECESITAMOS A HILDEBRANDT PRESIDENTE urgente,19,73
facebook.com/groups/274689699587242,YO APOYO A CLAUDIA CISNEROS,19,108
facebook.com/groups/285633975235623,YO APOYO A CESAR HILDEBRANDT,19,27
facebook.com/groups/306726169752408,Yo apoyo a Gustavo Gorriti en su lucha contra la Dictadura,19,104
facebook.com/groups/313726962855993,Chalecos Amarillos Francia 🇫🇷,19,19
facebook.com/groups/31401663370,Dame Pa Matala-GRUPO OFICIAL,19,31
facebook.com/groups/388525651353813,PRENSA ALTERNATIVA - PERÚ,19,21
facebook.com/groups/389432893803,No hay nada mas tonto que un obrero de derechas,19,19
facebook.com/groups/4391724184271734,Lula Presidente 2022🧔🏻‍♂️,19,19
facebook.com/groups/552890928578015,PERIODISMO INDEPENDIENTE PERU Los medios de la oligarquía mienten,19,89
facebook.com/groups/676962429177964,Claudia Cisneros Periodista Valiente,19,25
facebook.com/groups/836194316570074,YO APOYO A GUSTAVO GORRITI,19,96
facebook.com/596632770532911,Sestřičky,5,15
facebook.com/groups/349516632547720,Xmenya (YouTube channel) subscribe,15,7
facebook.com/groups/712938879158532,A.P.R Fc gitinyiro kunda cyaneee!!!,15,99
facebook.com/groups/145448231087219,MEMES ARGENTINOS 😂,8,41
facebook.com/groups/313698279123513,Bez PiS-u do normalności,11,43
facebook.com/168497206548880,JÓVENES MORENA,1,193
facebook.com/1720877268227546,AMLO.SOMOS TU GENTE.,1,258
facebook.com/1732515707014087,AMLO CON EL MAGISTERIO,1,37
facebook.com/groups/122344386394684,Somos 4T,1,166
facebook.com/groups/1555999178038131,Familia Nopal Times,1,208
facebook.com/groups/1974975789478362,FANS DEL CHAPUCERO TODAY,1,463
facebook.com/groups/223183102223745,Subsecretario Hugo Lopez Gatell Ramirez,1,170
facebook.com/groups/479624942489089,4Ta Transformación AMLO MORENA México,1,128
facebook.com/groups/780726489061529,seguidores de Anabel Hernandez,1,531
facebook.com/groups/916790471811164,"Carmen Aristegui, la voz del pueblo",1,444
facebook.com/1597887990447257,Conservative Alliance by WJ,58,3
facebook.com/groups/571819333530268,Leopoldo Moreau Club de seguidores,8,112
facebook.com/1634969800132953,MORENA Gobierno de México,1,103
facebook.com/groups/745355249700930,Pecinta Syekh Ali Jaber,14,24
facebook.com/groups/1815370945329691,LA RENGA en  Usuahia 25/11,8,16
facebook.com/groups/1965876550304754,FRENTE CIUDADANO ANTI-MACRISTA,8,18
facebook.com/groups/869216383132182,Saavedra se lee,8,27
facebook.com/groups/354677819649793,KATA\,14,34
facebook.com/groups/103645713004312,Colectivo de Divulgação do PCP Partido Comunista Português,8,16
facebook.com/groups/1173704846037927,Paixão Alentejana,8,16
facebook.com/groups/131395639428,PCP,8,19
facebook.com/groups/2148534518719491,Queremos a macri y su banda presos ! A pedido del pueblo!!!,8,18
facebook.com/groups/3359043834112936,Ser de esquerda,8,19
facebook.com/groups/635709710103137,POR LA VUELTA,8,72
facebook.com/groups/637958100029670,JACOBO ARBENZ SOLDADO DEL PUEBLO,8,16
